@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Membrane_projections_0_11_1 numeric
@attribute Membrane_projections_1_11_1 numeric
@attribute Membrane_projections_2_11_1 numeric
@attribute Membrane_projections_3_11_1 numeric
@attribute Membrane_projections_4_11_1 numeric
@attribute Membrane_projections_5_11_1 numeric
@attribute class {'class 1','class 2'}

@data
0,48.634022,1807.212616,1819,-619396,2903.93335,734.066666,-0.277921,5.2844661129216E13,6816570,0.216174,61.743376,1856.245483,1866.107574,-619836.505859,2976.464478,755.750641,-0.288226,5.0180284678144E13,6801866.21875,2572.083374,466.179153,867598.1875,290321.742188,4.259244,133.211182,2076.277161,2079.134949,-559269.28125,3299.424316,858.845551,-0.354582,3.3334371024896E13,6625626.75,-4.043071,16623.240723,316.815277,466219.609375,91047.109375,36.447567,152.899246,3423.666992,3906.09375,-10413.375,5905.389648,1906.797729,-0.815266,2.83825183653888E14,16154555,-36.231392,-32.188323,58166.941406,936.559418,396576.25,19730.842773,81.403717,287.613632,1.827174,814.03717,99.463112,50.145454,'class 2'
4,410.386005,3912.151733,3523,-6312020,6415.150146,630.849915,-0.637259,6.12856215109632E14,38134330,6.020037,418.558811,3708.30603,3300.187866,-5762011.5625,6060.362549,540.013187,-0.640608,4.54574750040064E14,34207066,4251.236328,783.221542,745131.34375,250394.929688,24.769722,438.273254,2556.74707,1974.883484,-3212403.625,3992.169312,-42.402252,-0.668136,5.9110600998912E13,16879858,-18.749686,6995.406738,166.177887,412880.4375,80208.28125,54.403536,268.45446,2209.738586,2080.896973,-1307140.875,3678.770752,483.023071,-0.823985,6.2781666623488E13,10369333,-48.383497,-29.633814,41531.480469,1007.035187,356610.78125,19650.681641,75.72987,227.204544,9.038537,757.298676,73.897335,43.495453,'class 2'
31.5,1110.673431,5588.695313,1927,-17732368,6370.530273,-2516.530243,-0.98975,5.66366980538368E14,79864024,38.424937,1065.428864,5181.306396,1613.358154,-15389174.5,5747.180786,-2520.464291,-0.993242,4.19127662477312E14,69018584,6317.998291,1911.754517,662338,261732.515625,74.564335,787.906708,3098.310913,99.782532,-5811159.75,2624.227783,-2424.662659,-1.026721,5.8122018226176E13,25548116,-36.139398,5202.262207,213.066513,362343.421875,74308.695313,83.635174,421.193329,1454.193909,866.221344,-1389940.0625,2123.988708,-391.54599,-0.930779,6221670449152,6408898,-45.210236,-9.070839,32238.198242,980.980713,320111.265625,18872.761719,101.18618,233.13636,11.931818,1011.861786,73.504089,79.971592,'class 2'
63,1547.973938,6679.784424,-1065,-24898816,3964.310547,-6094.310547,0.082406,1.72421976948736E14,101229336,74.032776,1454.565552,6198.303711,-1244.571777,-21084585,3399.57312,-5888.716553,0.081777,1.76781096124416E14,86314516,7250.654541,3784.395508,659406.53125,334864.125,114.115845,943.684998,3675.123535,-1636.426758,-6177699.75,982.515625,-4255.369263,0.083389,7.4449690820608E13,27437875,-40.083069,13783.203613,619.038498,323292.984375,74461.882813,106.216362,528.387543,2019.081787,1776.132721,-849732.3125,3167.819031,384.446503,-0.78241,5.0843823177728E13,8052323,-32.183586,7.899483,31981.204102,757.580811,289128.546875,17559.006836,222.295658,788.212471,12.659091,2222.956604,269.641979,116.090073,'class 2'
43.5,1305.772278,6072.745605,914,-20179228,5602.660645,-3774.660614,1.130369,6.30540055085056E14,88766904,52.221307,1239.967407,5596.598633,793.510498,-16420695.5,5054.148193,-3467.127136,1.131252,5.08468981137408E14,73557718,25534.174072,6769.335449,759190.25,474291.265625,91.03685,859.929688,3412.679932,1101.737549,-1238615.25,2827.410278,-623.935303,1.025752,7.0715028013056E13,14929510.25,-38.815544,46585.176758,2099.509613,301310.6875,80213.359375,127.896496,850.172363,6119.400146,6273.435303,-4913886.25,9939.359375,2607.511047,-0.519623,5.89742716485632E15,69724518,-75.67519,-36.859646,40092.53125,462.5746,265212.148438,15825.107422,444.796616,2037.304382,22.613636,4447.966064,679.504761,129.955978,'class 2'
0,0,47.421839,56,216,80.042892,31.957109,1.024795,29554432,3568,0.000002,0.234199,84.849257,103.187157,1557.010117,140.271076,66.103237,-0.469738,138786173.25,6729.81781,6807.749695,154.07547,2588012,326947.421875,0.05339,5.877578,560.218933,735.636307,126746.396484,889.80661,581.465958,-0.758322,81863007232,102035.898438,-0.053388,113818.169922,495.631958,1127542.875,138688.433594,25.084743,440.923775,7482.162598,8761.768066,3276979.75,12746.406738,4777.129639,-0.640798,8.100971053842432E15,71134422,-25.084742,-25.031353,344374.164063,2353.434998,671930.9375,40227.527344,105.129856,329.73912,4.65,1051.298553,111.405218,57.438786,'class 2'
0,1.581139,351.076216,290,-44390,497.637222,82.362785,0.010829,104892955904,334560,0.019472,5.401453,434.521544,358.444008,-66882.386856,615.014111,101.873936,-1.456066,213386360301.249984,488016.009705,1586.655273,197.808273,1655950.75,261276.96875,0.67999,34.630463,886.345642,802.435257,-174148.994141,1280.31424,324.556229,-1.352939,1821034355712,1447623.304688,-0.660519,37297.522461,251.732895,728626.9375,99120.335938,18.333771,163.248791,3876.89209,4637.943115,1424999.3125,6662.88623,2613.000183,-0.793414,5.3687424647168E14,17742640.25,-18.314299,-17.65378,176266.179688,1326.826477,488962.234375,31277.604492,47.775522,125.921936,2.034091,477.755234,38.201263,37.086512,'class 2'
0.5,101.513619,2896.925598,2156,-3490982,3973.895111,338.104774,-1.373321,2.93268925120512E14,21159480,1.546553,124.262125,2824.616547,2049.239136,-3353014.226563,3839.131836,259.346558,-1.371349,2.25204138541056E14,19536521.15625,2411.241638,531.60257,1045858.75,227525.296875,9.806086,226.896503,2307.89978,1454.420471,-2200944.578125,2971.644775,-62.803848,-1.371612,3.2208396746752E13,11024537.75,-8.259533,11544.4021,175.135696,474024.28125,77347.644531,34.250845,198.852009,2295.268799,2512.106445,-79085.75,3846.120483,1178.092407,-0.974005,5.3534472011776E13,7168467.25,-32.704292,-24.444759,78173.828125,833.568542,368602.171875,25403.886719,54.165213,162.840904,1.477273,541.652145,54.395105,32.438734,'class 2'
28,847.853928,5657.053955,1697,-15502688,5767.262207,-2373.262329,-1.291477,2.99352890277888E14,69113584,34.146472,824.156273,5292.506348,1422.882202,-13554659.25,5236.705933,-2390.941315,-1.292071,2.39395864051712E14,60298742,5350.434204,1721.410797,724958.53125,250520.359375,62.586,659.459946,3371.790649,182.225586,-5249138.25,2599.612549,-2235.161362,-1.300272,5.83656800256E13,23579786,-28.439529,6177.19751,229.106125,359826.09375,72206.070313,73.277767,385.717117,1557.856689,1164.088287,-936450.375,2332.881409,-4.704742,-1.0168,1.0182750175232E13,5475678,-39.131296,-10.691767,37158.405273,830.309448,313772.296875,20710.858398,95.738796,222.52272,4.613636,957.38797,73.652843,78.404793,'class 2'
227.5,1692.709778,8105.36377,-6962,7336916,-3161.375732,-10762.624268,-1.092926,2.664779788320768E15,62734594,221.479206,1577.42749,7494.332275,-6510.570557,5661557,-2939.185669,-10081.955322,-1.115244,2.105503353143296E15,54783238,8328.956055,3490.942139,803654.1875,300843.546875,183.898067,980.560913,4478.811523,-3976.945557,-457094.25,-1524.18811,-6429.703003,-1.232551,4.6551907958784E14,24209807,37.581139,7229.959473,379.648956,408451.859375,69440.371094,129.718487,508.972809,1159.317322,-112.663727,-919380.15625,898.296387,-1123.62381,-0.88674,1750677127168,4131858.375,91.760719,54.179581,50258.370117,704.73558,323932.3125,15535.625488,142.915485,258.361366,49.113635,1429.154846,72.716778,131.314873,'class 2'
404,1795.990112,10295.85791,-11615,14449822,-7388.742065,-15841.257813,-1.2206,8.866354123767808E15,80915338,386.532486,1655.62323,9648.05127,-10916.619629,12425899.25,-6918.131958,-14915.107422,-1.236987,7.23929354207232E15,71759890,11535.339355,3960.095703,1424188.71875,315809.28125,291.89061,1013.862701,6203.294434,-7065.359619,4762466.5,-4317.553223,-9813.166016,-1.314822,1.642834285297664E15,31146246,94.641876,9173.629883,724.362747,657109.140625,61518.761719,189.094765,533.810638,1334.364075,-1412.564453,908.5,-652.731934,-2172.397034,-0.640717,4146853838848,2395357.6875,197.437721,102.795845,126514.699219,522.375748,392145.1875,10459.581787,174.281113,260.497734,97.993179,1742.811096,58.449352,172.587601,'class 2'
370,2022.664551,11918.077148,-10578,-16297572,-3963.057983,-17192.942383,-1.478467,2.09265839046656E16,177919768,371.046005,1863.925903,11265.456543,-10451.359863,-9676960.25,-4384.342407,-16518.377441,-1.474962,1.7157347986112512E16,149037724,15117.557129,3725.789429,2894623.4375,309175.484375,353.058975,1090.882599,7775.145264,-9080.817139,11489425.5,-5971.98877,-12189.645508,-1.450459,3.194901214789632E15,38721656,17.98703,13851.96875,3277.766357,1162512.46875,53995.923828,234.435532,484.337845,1644.463745,-2205.066101,1025356.40625,-1833.739929,-2576.392334,-0.280956,3341136789504,785591.554688,136.610474,118.623444,284721.03125,688.35376,504919.421875,6879.411865,196.414314,265.522728,122.924999,1964.143127,48.17985,199.502121,'class 2'
0,15.572412,1095.557724,1504,712702,1754.418762,1253.581238,0.182405,2451326343296,399244,0.035748,21.368801,1362.347687,1909.660522,1210843.117188,2065.666656,1753.654388,0.100999,665407600640,101074.275391,47573.59082,2589.166351,1712044.25,576174.59375,1.881455,93.210337,3970.350586,5068.797729,4658167.25,6636.155273,3501.439819,-0.947758,4.3953518804992E14,10803249.25,-1.845706,140429.15625,3781.890503,703407.125,173704.304688,89.072109,1127.301697,11929.245117,12324.616699,-12964375,19396.938477,5252.294189,-1.065374,3.4958412248776704E16,206584464,-89.036362,-87.190657,199217.84375,1775.227173,540141.09375,28004.381836,269.484512,1125.909119,3.8,2694.845093,406.338562,79.665907,'class 2'
0,5.656854,743.33696,892,13924,1252.414246,531.585724,-0.557567,1428762630272,885892,0.00654,9.49806,873.395782,1061.059082,48105.960938,1474.938263,647.179932,-0.698318,1820559489024,1017836.025391,13597.226807,627.115021,1466642.625,411627.375,0.790812,49.689558,2117.067566,2563.359497,574148.9375,3635.72998,1490.988953,-0.805174,3.1743952289792E13,4599917,-0.784272,74121.814453,1471.627197,620896.96875,139815.851563,45.202282,489.519096,7805.731201,8565.044922,-3912455,13270.483398,3859.605835,-0.921096,8.709881687179264E15,93324076,-45.195742,-44.41147,147929.117188,1358.770508,477262.3125,27755.625977,188.46067,817.781647,0.357609,1884.606689,315.185623,41.7125,'class 2'
0,51.181573,2082.496277,2183,-652588,3471.260132,894.739838,-0.912456,7.1437462011904E13,8202122,0.218581,65.650846,2071.245605,2164.264282,-673845.78125,3454.376831,874.151703,-0.909395,6.4310858088448E13,8039848,3884.767822,342.589279,1182563.84375,290901.96875,4.219861,156.856083,2047.980408,2053.331787,-836826.3125,3400.796631,705.867035,-0.90155,3.267338698752E13,7567158.25,-4.001281,30198.416504,472.654686,525994.21875,106544.636719,34.836872,174.545647,4475.022705,4850.608643,-2062126.75,7678.140381,2023.076782,-0.875927,1.185928441757696E15,34457847,-34.61829,-30.617011,100096.1875,971.063843,414163.578125,26255.000977,99.948021,379.604355,0.9417,999.480225,143.15826,22.540909,'class 2'
0.5,145.457199,4077.371704,3422,-4082232,5992.166748,851.83313,-1.196684,3.63174469566464E14,28147912,1.739128,175.763596,3892.221313,3206.820923,-3941557.5,5688.904297,724.737579,-1.19359,2.87499754668032E14,26102782,3221.579712,621.698624,926270.28125,231964.0625,12.752318,312.837013,2768.207886,1946.555908,-2763950,3853.81604,39.295822,-1.185084,5.3948004171776E13,14872919.5,-11.013191,10724.714111,191.296257,428490.125,81430.128906,42.267696,222.542282,2469.205811,2494.764648,-1143436.0625,4126.034302,863.495056,-0.96778,9.5398168363008E13,11313820,-40.528568,-29.515378,61147.492188,776.090149,353721.578125,24181.560547,66.897408,198.436363,0.727273,668.974091,70.719433,32.6082,'class 2'
1,208.387543,5316.685791,3742,-7747498,7093.510254,390.48967,0.049778,6.29766893862912E14,44992656,3.344826,247.401299,5019.479492,3411.237793,-7348582.75,6611.981689,210.493988,0.050283,4.76981988687872E14,41031524,3833.784424,1030.932953,753341.90625,243084.34375,19.492271,398.983032,3308.793579,1763.386963,-4203870.5,3994.907837,-468.133865,0.055691,6.1923234152448E13,19925263,-16.147445,8995.070557,266.701431,341059.53125,67488.105469,51.111235,344.852264,2122.32251,2348.179565,38286.375,3540.264893,1156.094299,-0.981077,3.2454017548288E13,5687874.5,-47.766409,-31.618963,35098.287109,854.10611,298873.078125,22106.636719,127.883003,592.505928,0.113636,1278.830048,179.396118,77.475296,'class 2'
0.5,171.700615,4621.696289,3622,-5487504,6528.066162,715.933945,1.293762,4.71209619750912E14,35081000,2.192263,206.137543,4393.434204,3388.352051,-5131219.875,6165.345703,611.358276,1.29346,3.67246933229568E14,32005815,7657.428833,2191.103699,692729.875,325487.875,15.465918,352.113632,3097.246704,2471.563599,-1764403.125,4256.282227,686.845001,1.34059,6.5912573001728E13,13690264.5,-13.273655,25126.497559,789.244919,273619.671875,64396.525391,59.195181,520.978378,4219.487793,5056.40979,1663139.6875,7249.034058,2863.785767,-0.802279,1.097980199305216E15,23478617.5,-57.002918,-43.729263,23137.379883,1044.877838,252250.96875,20276.579102,305.641235,1488,0.113636,3056.412354,492.432495,113.997036,'class 2'
0,75.349271,2982.640625,3326,-8198,4658.414551,1993.58551,1.037931,1.3673958670336E14,11129664,0.406971,95.017401,3110.88501,3564.00354,672303.875,4732.465576,2395.541382,1.256969,1.15525177081856E14,10042856.753906,48898.342285,5377.759521,741373.1875,470058.21875,6.557692,236.313789,4835.32605,6052.36731,6521623.375,8085.845947,4018.888428,0.229855,1.251948462342144E15,18706584.5,-6.150721,70037.429688,2803.490356,230080.265625,69869.685547,91.932121,1101.025391,9185.975098,10338.316895,-6277962,15840.755859,4835.878662,-0.719828,2.309452669648896E16,141887312,-91.52515,-85.374428,23305.883789,969.74826,215806.53125,18593.358398,492.395081,2517.425842,0.136364,4923.950928,846.224243,114.350391,'class 2'
0,48.225593,7782.117065,8799,44150,13188.986816,4409.012573,-0.928628,1.8726181293522944E16,103225210,0.163206,106.006391,9106.443604,10259.925293,-752309.5,15431.857422,5087.993286,-0.926007,3.2524176149446656E16,139442373,355671.03125,21230.826904,2948946.25,919540.34375,9.677623,709.465378,17193.555664,18723.512695,-19066086,28860.310547,8586.7146,-0.953475,2.73399758515601408E17,474879848,-9.514417,453888.78125,15233.739746,1085527.90625,284528.484375,265.106247,3214.875977,24037.53418,23012.103516,-114957316,38560.296875,7463.911865,-1.045482,5.609321777856512E17,993646528,-264.943047,-255.428619,414559.828125,3827.439575,721636.59375,41546.8125,608.451141,2481.20459,7.25,6084.511475,901.484406,161.548855,'class 2'
0,4.24264,1852.612442,2137,31568,3197.227631,1076.772232,-0.842279,9.2223113515008E13,6889722,0.004926,12.537239,2389.016541,2754.941833,33896.835938,4125.654297,1384.229492,-0.834585,2.36509571710976E14,11149104.09375,106950.800781,4651.709839,2526242.125,641925.328125,1.392285,168.641529,6792.3396,7712.817383,-1569577.875,11717.368164,3708.266907,-0.829313,1.0580422278774784E16,82405763.5,-1.387359,258786.296875,5926.718994,960624.0625,221091.796875,116.20141,1698.027435,16238.112793,17238.896484,-36171328,27584.841797,6892.952637,-0.894682,1.6940697487671296E17,455622544,-116.196487,-114.809128,321601.6875,2933.47583,634985.09375,39441.974609,409.190781,1960.782593,0.225,4091.907837,710.500244,53.021591,'class 2'
0,0.707107,450.660126,494,-7576,757.781769,230.218216,-0.957915,73866465280,280424,0.000834,2.804972,616.233292,679.362,-12321.021484,1040.457825,318.26619,-0.947564,293184942080,534331.53125,20304.235352,684.302689,2015870.8125,423315.59375,0.399531,34.643003,2217.302551,2492.984497,-143744.3125,3799.86438,1186.104645,-0.902904,9.4173468688384E13,8090987.5,-0.398697,113961.015625,1765.817688,811538.46875,156732.484375,45.393786,644.51268,9219.632813,10211.927979,-7862648,15924.558105,4499.298462,-0.812359,2.3151423000674304E16,146742054,-45.392953,-44.994257,230058.609375,1958.773132,545376.75,35225.900391,188.333412,1000.826065,2.31413,1883.334076,323.584557,43.531818,'class 2'
0,2.288246,545.343033,488,-51796,812.907501,163.092506,-1.241893,124972957696,450512,0.020302,7.835419,665.776169,593.891602,-78872.333984,992.979797,194.803452,-1.23487,264725278720,672803.59375,2915.329895,251.179398,1514517.3125,284196.8125,0.918827,50.762053,1331.565002,1241.044373,-245546.015625,2035.597168,446.491516,-1.205548,3849808117760,2534764.75,-0.898524,38589.844727,436.290939,649442.25,104853.121094,23.732291,182.747059,4426.717773,5071.01709,-629992.4375,7643.891113,2498.143127,-0.845087,1.345320403337216E15,31558808.25,-23.711989,-22.813465,148753.953125,1214.559021,456456.984375,30234.889648,66.046759,286.748016,3.648221,660.467575,88.202715,34.227125,'class 2'
0,3.162278,712.262482,570,-98870,994.133759,145.866234,0.039686,234743324672,720480,0.038965,11.005343,853.778687,673.322235,-149242.382813,1185.447937,161.196571,0.039723,477564633088,1050465.90625,1163.619202,229.327583,1106463.1875,228001.601563,1.394455,67.865593,1460.969849,1154.341675,-432830.78125,2029.054199,279.62915,0.035771,4097712062464,3064433.25,-1.35549,12057.849121,174.552673,493624.046875,70615.865234,20.755831,131.837688,2410.145142,2931.463257,782170.875,4070.292114,1792.634338,-1.001306,5.3570827190272E13,5564948.875,-20.716866,-19.361376,85388.205078,852.478058,372299.984375,25683.652344,53.783228,164.987152,1.545455,537.832291,57.197927,32.368578,'class 2'
0,2.288246,615.171539,528,-68568,893.329681,162.670311,1.325293,168313942016,555760,0.020341,8.808412,749.768127,639.014435,-104606.484375,1086.575104,191.453766,1.323655,357645008896,828868.8125,1522.810242,422.381233,838899.15625,247852.273438,1.094105,57.683685,1405.497131,1256.435242,-248897.089844,2051.934448,460.936066,1.365882,3951632187392,2580222.125,-1.073764,11361.960449,247.790894,361696.1875,53523.142578,22.678946,213.750801,2813.923828,3534.371948,1804302.9375,4719.677124,2349.066772,-1.027581,1.03409287954432E14,6119836.625,-22.658606,-21.584842,43559.573242,1021.275543,296871.9375,22323.945313,129.537037,616.782608,0.136364,1295.370361,197.039806,58.694172,'class 2'
0,0.707107,357.625069,378,-8814,571.083954,184.916061,1.104803,39873486848,187744,0.00085,3.643892,475.547668,516.581238,-4349.570313,754.10675,279.055717,1.158883,98200750592,290117.291016,7701.018005,830.629059,715271.34375,328878.90625,0.468249,32.170707,1493.647339,1782.085815,484581.644531,2374.583984,1189.587646,0.040102,4157408149504,1438354.1875,-0.467399,28562.450195,800.990707,262969.828125,50373.859375,32.820136,428.874603,5306.979126,6280.167725,1630890.625,9034.436768,3525.898682,-0.94449,2.165105437442048E15,36252732,-32.819286,-32.351888,21786.485352,1746.635986,233445.28125,20312.076172,275.446159,1559.29541,0,2754.461609,488.085831,81.878857,'class 2'
0,89.133909,3151.131348,2830,-1773908,4738.981323,921.018585,0.35547,1.39156732772352E14,15266136,0.810904,116.751675,3078.910522,2738.961426,-1777576.59375,4618.612183,859.310822,0.356989,1.23341239222272E14,14732259.5,13351.926025,1529.675415,3806765.625,288087.664063,9.07235,247.879753,2695.005005,2521.607178,-853573.5625,4079.529541,963.684937,0.29096,7.1371096850432E13,9946672,-8.261446,193781.425781,681.813568,1828060.375,136861.65625,61.646807,563.305954,9946.099365,11228.532715,3633070.25,16422.732422,6034.333496,-0.483501,2.1896027682373632E16,121422660,-60.835903,-52.574457,640969.375,2810.641846,991875.59375,47161.763672,157.186863,534.760864,9.2,1571.868652,173.973156,89.086361,'class 2'
0,30.637194,1661.596954,1729,-389404,2743.421692,714.578278,0.61901,2.6918937755648E13,5035658,0.123927,43.413299,1675.887939,1738.819702,-412961.734375,2769.664856,707.974609,0.622509,2.6260299055104E13,5102624.5625,2696.969421,953.112244,2610640.75,239658.0625,2.990578,127.485218,1642.877197,1695.716309,-365252.765625,2715.123718,676.30899,0.614301,1.7033757196288E13,4503671.875,-2.866651,76840.117188,372.899277,1245117.625,106509.839844,31.299142,272.943153,5193.918945,6295.831055,4223068.625,8627.475586,3964.186768,-0.518047,1.542841264242688E15,25950208,-31.175216,-28.308563,383042.28125,1951.082275,739123.375,37477.339844,67.125877,183.152176,4,671.258789,57.664921,56.419762,'class 2'
0,3.535534,513.290337,585,-10450,887.203773,282.79623,0.814637,607458692736,582050,0.004088,6.22686,566.067078,643.334511,-14498.76709,976.52803,310.141018,0.851543,764087575616,667075.898438,611.177704,327.110798,1740308.8125,214299.554688,0.498388,36.485834,876.92334,966.58252,-54060.630859,1487.968964,445.196106,0.927944,1824740474880,1253068.125,-0.494301,27103.895508,197.969376,822020.53125,80763.40625,15.925342,96.695016,2816.449097,3699.575684,2548046.5,4655.010254,2744.141113,-0.728692,7.5416468455424E13,4144317.875,-15.921254,-15.426953,207531.796875,1303.168091,537428.546875,30055.641602,39.074923,108.957607,1.7,390.749237,36.624599,30.482213,'class 2'
0,1.581139,430.353386,360,-54410,614.371925,105.628063,1.177278,130039344768,395640,0.019497,5.835935,530.909393,443.198372,-81807.157715,757.070267,129.326481,1.212182,264946000960,582062.585938,745.427521,164.640957,1159045.375,213926.257813,0.787141,38.534975,1052.909668,912.653137,-235080.193359,1524.641998,300.664307,1.287626,2366807343104,1844169.75,-0.767644,10339.036621,156.904129,533555.703125,63787.787109,16.428181,92.132226,2112.705811,2754.280396,1372822.4375,3472.349243,2036.211548,-1.005891,1.5578243792896E13,2114172.5,-16.408684,-15.64104,98708.876953,906.038239,390974.359375,25333.572266,51.448122,162.957607,0.236364,514.481232,57.019806,27.909585,'class 2'
0.5,110.036202,3132.022675,2156,-4355386,4113.748901,198.251129,1.462785,3.36732712067072E14,24553656,1.837238,134.144517,3048.641632,2035.320892,-4144810.90625,3958.297791,112.344002,1.461355,2.52255414779904E14,22545468.75,2586.161987,728.657967,813946.34375,243560.648438,11.080641,239.952122,2461.863647,1463.308167,-2435756.703125,3052.317261,-125.700867,1.463075,3.381254946816E13,11965158.5,-9.243403,9508.517578,266.118408,360659.296875,60756.326172,37.61622,277.837944,2237.198853,2767.536377,899543,3764.436523,1770.63623,-1.008377,3.2490372726784E13,4084356.125,-35.778982,-26.53558,42312.664063,873.015625,302570.890625,22386.402344,127.501019,594.652176,0.181818,1275.010193,182.19894,77.40514,'class 2'
36,908.507553,6339.41626,980,-17143626,5290.558594,-3330.558548,1.423661,5.0283598053376E14,77108408,43.231131,877.810577,5925.276855,743.783813,-14878508.5,4774.848877,-3287.28125,1.424131,4.14367220760576E14,67047298,5734.004761,3093.917664,687789.90625,327428.109375,71.022116,683.208084,3612.126465,-55.265381,-5132432,2377.810913,-2488.341766,1.439352,7.8007244947456E13,23783352,-27.790985,16601.07666,656.633804,304526.421875,69743.917969,84.049829,487.52269,2583.547607,2960.223999,125004.4375,4375.202515,1545.245544,-0.746687,7.3115090550784E13,8264519.5,-40.818699,-13.027714,29921.085938,781.377472,274229.328125,18954.785156,254.439865,1158.195679,8.159091,2544.398682,375.385254,115.160576,'class 2'
295.5,1612.882141,9983.507568,-9601,21489934,-5678.903564,-13523.096436,1.331113,4.593266632687616E15,67512714,282.352871,1501.151123,9196.292725,-8879.924561,17051945,-5168.371582,-12591.477539,1.342345,3.76637350739968E15,59389811,9798.351318,6255.385742,905362.625,427105.40625,208.656773,936.683197,4961.742676,-4699.304688,1829439.5,-2319.513794,-7079.095459,1.409079,5.79649591574528E14,22837593,73.696098,26180.222656,1286.626129,392410.828125,76640.910156,150.706112,617.188538,3222.684448,2737.202271,-2528755.25,4801.637451,672.767125,-0.431271,1.24226782625792E14,17676553,131.646751,57.950661,61858.767578,482.446747,304299.859375,14074.011719,333.983917,1433.176086,47.227272,3339.839233,454.593536,139.404152,'class 2'
0,146.38717,11571.205933,13115,-7472540,20007.10083,6222.899658,-0.717341,1.6630556292808704E17,307798064,0.435367,214.656672,12856.508301,14536.564209,-10098863.5,22225.076416,6848.050964,-0.717713,2.31830737488183296E17,368429336.5,563333.328125,24590.216797,4084062.5,947452.5625,15.152041,980.052338,21191.742188,23380.862305,-50731414,36549.554688,10212.169678,-0.717881,1.06501838410770022E18,900908264,-14.716674,717440.703125,17597.52002,1480237.625,341762.625,325.023438,4102.424927,28664.81543,29725.264648,-158425704,48858.818359,10591.711426,-0.838021,1.56793517498800538E18,1537933216,-324.588074,-309.871391,594480.734375,5765.716064,862669.90625,56598.740234,829.974121,3415.086914,1.675,8299.740967,1207.291443,213.011356,'class 2'
0,6.363961,1304.778416,1477,-77006,2242.973083,711.026917,-0.680471,3.4253629300256E13,4303962,0.007368,13.601751,1766.228622,1997.769699,-148942.240234,3036.297989,959.241348,-0.685314,1.05365827539712E14,7597042.15625,117747.708008,2869.129822,3271558,608495.390625,1.245942,143.883695,5835.821533,6521.099731,-2478890.5,9996.984009,3045.215179,-0.658452,8.759750609600512E15,73221440.625,-1.238574,345259.648438,5068.382507,1265041.125,237184.421875,112.501616,1807.748444,17687.02002,19440.666016,-34035218,30508.260742,8373.072021,-0.735821,2.9945062387770982E17,547046104,-112.494246,-111.255674,445550.140625,3905.426514,745761.6875,48665.976563,432.562393,1987.108704,1.825,4325.623779,657.899628,69.850002,'class 2'
